"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL3805774";"";"0";"353.38";"0";"3.55";"b3";"CCOc1cc2ncnc(Nc3cccc(OC)c3)c2c2c1OCCO2";"IC50";"'='";"4.4";"nM";"8.36";"";"";"UO_0000065";"23.65";"0.44";"4.81";"11.18";"0";"CHEMBL3807186";"Inhibition of wild type EGFR (unknown origin) autophosphorylation preincubated for 30 mins followed by ATP addition measured after 1 hr by kinase-glo luminescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3804755";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2016";"None";""
"CHEMBL4277911";"";"0";"525.66";"2";"5.06";"9";"C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(CC)CCN(C)C";"IC50";"'='";"25.4";"nM";"7.59";"";"";"UO_0000065";"14.45";"0.27";"2.54";"8.68";"0";"CHEMBL4258549";"Inhibition of Wild type human EGFR using poly(Glu, Tyr) 4 : 1 as substrate after 1 hr by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4257480";"1";"Scientific Literature";"MedChemComm";"2018";"None";""
"CHEMBL4074248";"";"0";"299.76";"0";"2.68";"96";"NCCn1c(-c2ccccc2)nc2cc(Cl)ccc2c1=O";"IC50";"'='";"2110.0";"nM";"5.68";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4025908";"Inhibition of human EGFR preincubated for 5 mins with substrate followed by ATP addition measured after 30 mins by HTRF method";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4024718";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";""
"CHEMBL4782900";"";"0";"683.64";"2";"5.22";"8";"COc1ccc(-c2c3c4cc(O)c(OCCCN(C)C)cc4[nH]c(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O.O=C(O)C(F)(F)F";"IC50";"'='";"10.2";"nM";"7.99";"";"";"UO_0000065";"14.03";"0.26";"2.77";"6.20";"0";"CHEMBL4724943";"Inhibition of recombinant wild type EGFR T790M/L858R mutant (696 to C terminal end) (unknown origin) using poly (Glu-Tyr) as substrate preincubated for 30 mins followed by substrate addition and measured after 30 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"P00533";"L858R,T790M";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4715917";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"TIME = 1.0 hr"
"CHEMBL4740295";"";"0";"408.48";"0";"3.17";"55";"CS(=O)(=O)c1ccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3[nH]2)cc1";"IC50";"'='";"0.8";"nM";"9.10";"";"";"UO_0000065";"22.27";"0.43";"5.93";"8.43";"0";"CHEMBL4718820";"Inhibition of human EGFR using poly[Glu:Tyr] (4:1) as substrate in presence of [gamma33P]ATP by radiometric HotSpot assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4715760";"1";"Scientific Literature";"Eur J Med Chem";"2016";"None";""
"CHEMBL4784258";"";"0";"474.61";"0";"3.77";"73";"COc1cc(CN(C)CCN(C)C)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1";"IC50";"'='";"0.1";"nM";"10.00";"";"";"UO_0000065";"21.07";"0.39";"6.23";"11.17";"0";"CHEMBL4718820";"Inhibition of human EGFR using poly[Glu:Tyr] (4:1) as substrate in presence of [gamma33P]ATP by radiometric HotSpot assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4715760";"1";"Scientific Literature";"Eur J Med Chem";"2016";"None";""
"CHEMBL3353410";"OSIMERTINIB";"4";"499.62";"0";"4.51";"2";"C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C";"IC50";"'='";"142.1";"nM";"6.85";"";"";"UO_0000065";"13.71";"0.25";"2.34";"7.82";"0";"CHEMBL4258549";"Inhibition of Wild type human EGFR using poly(Glu, Tyr) 4 : 1 as substrate after 1 hr by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4257480";"1";"Scientific Literature";"MedChemComm";"2018";"None";""
"CHEMBL4170935";"";"0";"647.73";"2";"5.59";"9e";"COc1cc2c(Oc3ccc(C4SCC(=O)N4NC(=O)Nc4ccccc4F)cc3)ccnc2cc1OCCCN1CCOCC1";"IC50";"'='";"4100.0";"nM";"5.39";"";"";"UO_0000065";"8.32";"0.16";"-0.20";"4.71";"0";"CHEMBL4393297";"Inhibition of c-MET (unknown origin) using FAM-labelled peptide as substrate measured after 10 mins by mobility shift assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4392844";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";""
"CHEMBL3545311";"BRIGATINIB";"4";"584.11";"2";"5.09";"5";"COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1";"IC50";"'='";"50.9";"nM";"7.29";"";"";"UO_0000065";"12.49";"0.25";"2.20";"8.49";"0";"CHEMBL4270446";"Inhibition of recombinant human EGFR T790M/L858R double mutant using poly (Glu,Tyr) 4:1 as substrate after 1 hr by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"P00533";"L858R,T790M";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4266062";"1";"Scientific Literature";"ACS Med Chem Lett";"2018";"None";""
"CHEMBL4294743";"";"0";"617.20";"2";"5.72";"6; JND3229";"CCC(=O)N[C@H]1CC[C@H](N2C(=O)N(c3ccccc3Cl)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)CC1";"IC50";"'='";"30.5";"nM";"7.52";"";"";"UO_0000065";"12.18";"0.23";"1.80";"7.75";"0";"CHEMBL4270446";"Inhibition of recombinant human EGFR T790M/L858R double mutant using poly (Glu,Tyr) 4:1 as substrate after 1 hr by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"P00533";"L858R,T790M";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4266062";"1";"Scientific Literature";"ACS Med Chem Lett";"2018";"None";""
"CHEMBL4750158";"";"0";"683.64";"2";"5.22";"9";"COc1ccc(-c2c3c4cc(OCCCN(C)C)c(O)cc4[nH]c(=O)c3n3ccc4cc(O)c(OC)cc4c23)cc1O.O=C(O)C(F)(F)F";"IC50";"'='";"23.6";"nM";"7.63";"";"";"UO_0000065";"13.39";"0.25";"2.41";"5.92";"0";"CHEMBL4724942";"Inhibition of recombinant wild type EGFR (696 to C terminal end) (unknown origin) using poly (Glu-Tyr) as substrate preincubated for 30 mins followed by substrate addition and measured after 30 mins by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4715917";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"TIME = 1.0 hr"
"CHEMBL4779711";"";"0";"358.40";"0";"4.50";"40";"C[C@@H](Nc1ncnc2[nH]c(-c3ccc(C(=O)O)cc3)cc12)c1ccccc1";"IC50";"'='";"1.1";"nM";"8.96";"";"";"UO_0000065";"25.00";"0.45";"4.46";"9.86";"0";"CHEMBL4718820";"Inhibition of human EGFR using poly[Glu:Tyr] (4:1) as substrate in presence of [gamma33P]ATP by radiometric HotSpot assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4715760";"1";"Scientific Literature";"Eur J Med Chem";"2016";"None";""
"CHEMBL4789027";"";"0";"378.41";"0";"3.40";"72";"OCc1ccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3[nH]2)cc1F";"IC50";"'='";"0.6";"nM";"9.22";"";"";"UO_0000065";"24.37";"0.45";"5.82";"9.80";"0";"CHEMBL4718820";"Inhibition of human EGFR using poly[Glu:Tyr] (4:1) as substrate in presence of [gamma33P]ATP by radiometric HotSpot assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4715760";"1";"Scientific Literature";"Eur J Med Chem";"2016";"None";""
"CHEMBL4794073";"";"0";"410.42";"1";"5.03";"75";"COC[C@@H](Nc1ncnc2[nH]c(-c3ccccc3OC(F)F)cc12)c1ccccc1";"IC50";"'='";"1.3";"nM";"8.89";"";"";"UO_0000065";"21.65";"0.40";"3.86";"12.33";"0";"CHEMBL4718820";"Inhibition of human EGFR using poly[Glu:Tyr] (4:1) as substrate in presence of [gamma33P]ATP by radiometric HotSpot assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4715760";"1";"Scientific Literature";"Eur J Med Chem";"2016";"None";""
"CHEMBL4760328";"";"0";"388.47";"0";"4.56";"77";"CCOc1ccccc1-c1cc2c(N[C@H](CCO)c3ccccc3)ncnc2[nH]1";"IC50";"'='";"0.1";"nM";"10.00";"";"";"UO_0000065";"25.74";"0.47";"5.44";"12.04";"0";"CHEMBL4718820";"Inhibition of human EGFR using poly[Glu:Tyr] (4:1) as substrate in presence of [gamma33P]ATP by radiometric HotSpot assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4715760";"1";"Scientific Literature";"Eur J Med Chem";"2016";"None";""
"CHEMBL4536146";"";"0";"486.58";"0";"3.56";"C-005-01";"C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4cccnc34)n2)c(OC)cc1N(C)CCNC";"IC50";"'='";"6600.0";"nM";"5.18";"";"";"UO_0000065";"10.65";"0.20";"1.62";"4.74";"0";"CHEMBL4383758";"Inhibition of recombinant human N-terminal GST-tagged EGFR T790M/L858R double mutant (696-end residues) by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"P00533";"L858R,T790M";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4382217";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";""
"CHEMBL4161938";"";"0";"666.19";"2";"5.95";"8d";"Fc1cccc(COc2ccc(Nc3ncnc4cc(OCCCN5CCOCC5)c(OCCCN5CCOCC5)cc34)cc2Cl)c1";"IC50";"'='";"9.3";"nM";"8.03";"";"";"UO_0000065";"12.06";"0.23";"2.08";"8.88";"0";"CHEMBL4148359";"Inhibition of EGFR T790M mutant (unknown origin) preincubated for 10 mins followed by TK substrate-botion addition measured after 1 hr by spectrophotometric method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"P00533";"T790M";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145533";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";""
"CHEMBL3742349";"";"0";"489.58";"1";"6.56";"7e";"CCOC(=O)c1nn(-c2ccc(C)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1";"IC50";"'='";"7880.0";"nM";"5.10";"";"";"UO_0000065";"10.42";"0.19";"-1.46";"6.63";"0";"CHEMBL3744325";"Inhibition of EGFR (unknown origin) by microfluidic assay relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3739348";"1";"Scientific Literature";"MedChemComm";"2015";"None";""
"CHEMBL4059772";"";"0";"520.40";"2";"7.70";"10b";"C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(/C=C/c4cc(Cl)cc(Cl)c4)cc3)ncc2F)c1";"IC50";"'='";"388.1";"nM";"6.41";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4025983";"Inhibition of recombinant wild type human EGFR (695 to end residues) using Poly (4:1 Glu, Tyr) as substrate after 1 hr by ADP-Glo assay";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4024721";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";""
"CHEMBL3622651";"";"0";"514.00";"2";"5.17";"7b";"COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1";"IC50";"'='";"2.1";"nM";"8.68";"";"";"UO_0000065";"16.88";"0.33";"3.51";"9.79";"0";"CHEMBL3625155";"Inhibition of EGFR (unknown origin) by ELISA method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3621102";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"None";""
"CHEMBL3622629";"";"0";"428.85";"0";"4.46";"5n";"C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1";"IC50";"'='";"5.8";"nM";"8.24";"";"";"UO_0000065";"19.21";"0.37";"3.78";"9.65";"0";"CHEMBL3625155";"Inhibition of EGFR (unknown origin) by ELISA method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3621102";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"None";""
"CHEMBL3622626";"";"0";"478.86";"1";"5.34";"5k";"C=CC(=O)Nc1cc2c(Nc3ccc(Cl)c(C(F)(F)F)c3)ncnc2cc1O[C@H]1CCOC1";"IC50";"'='";"104.7";"nM";"6.98";"";"";"UO_0000065";"14.58";"0.29";"1.64";"8.18";"0";"CHEMBL3625155";"Inhibition of EGFR (unknown origin) by ELISA method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3621102";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";"None";""
"CHEMBL4551557";"";"0";"531.64";"1";"4.96";"25a";"C=CC(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C";"IC50";"'='";"1094.0";"nM";"5.96";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4411958";"Inhibition of wild-type EGFR (unknown origin) using substrate-biotin by ELISA-based mobility shift assay";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4411272";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";""
"CHEMBL4460320";"";"0";"541.70";"2";"5.60";"18c";"CC/C=C\C(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C";"IC50";"'='";"1255.0";"nM";"5.90";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4411958";"Inhibition of wild-type EGFR (unknown origin) using substrate-biotin by ELISA-based mobility shift assay";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4411272";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";""
"CHEMBL4470120";"";"0";"584.70";"2";"5.69";"24d";"CCC/C=C\C(=O)Nc1cc(Nc2ncc(C#N)c(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C";"IC50";"'='";"201.0";"nM";"6.70";"";"";"UO_0000065";"11.45";"0.21";"1.01";"6.01";"0";"CHEMBL4411959";"Inhibition of EGFR T790M/L858R double mutant (unknown origin) using substrate-biotin by ELISA-based mobility shift assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"P00533";"L858R,T790M";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4411272";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";""
"CHEMBL4551557";"";"0";"531.64";"1";"4.96";"25a";"C=CC(=O)Nc1cc(Nc2nc(C)cc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C";"IC50";"'='";"591.0";"nM";"6.23";"";"";"UO_0000065";"11.72";"0.22";"1.27";"7.11";"0";"CHEMBL4411959";"Inhibition of EGFR T790M/L858R double mutant (unknown origin) using substrate-biotin by ELISA-based mobility shift assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"P00533";"L858R,T790M";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4411272";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";""
"CHEMBL180022";"NERATINIB";"4";"557.05";"2";"5.93";"Neratinib";"CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C";"IC50";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"12.36";"0.24";"0.96";"6.13";"0";"CHEMBL4836401";"Inhibition of recombinant wild type EGFR-TK (unknown origin) by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4834452";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2021";"None";""
"CHEMBL4475546";"";"0";"450.95";"1";"5.28";"45";"C=CC(=O)Nc1cccc(-c2c(Cl)sc3ncnc(N[C@H](CO)c4ccccc4)c23)c1";"IC50";"'='";"1080.0";"nM";"5.97";"";"";"UO_0000065";"13.23";"0.26";"0.69";"6.85";"0";"CHEMBL4416106";"Inhibition of GST-tagged human EGFR kinase domain I858R/T790M mutant (696 to 1022 residues) using EGFR L858R/T790M substrate peptide incubated for 120 mins by kinase-Glo plus luminescent kinase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"P00533";"L858R,T790M";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4414600";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL2310642";"";"0";"476.54";"1";"5.83";"83";"C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@@H](CO)c4ccccc4)c23)c1";"IC50";"'='";"238.0";"nM";"6.62";"";"";"UO_0000065";"13.90";"0.25";"0.79";"6.60";"0";"CHEMBL4416105";"Inhibition of GST-tagged human EGFR kinase domain (696 to 1022 residues) using poly(Glu, Tyr) 4:1 substrate incubated for 60 mins by kinase-Glo plus luminescent kinase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4414600";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL4458437";"";"0";"577.69";"2";"5.51";"80";"CCN(C/C=C/C(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1)CCO";"IC50";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"13.65";"0.25";"2.38";"6.37";"0";"CHEMBL4416105";"Inhibition of GST-tagged human EGFR kinase domain (696 to 1022 residues) using poly(Glu, Tyr) 4:1 substrate incubated for 60 mins by kinase-Glo plus luminescent kinase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4414600";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL4463012";"";"0";"561.69";"2";"6.54";"79";"CCN(CC)C/C=C/C(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1";"IC50";"'='";"14.0";"nM";"7.85";"";"";"UO_0000065";"13.98";"0.26";"1.31";"7.59";"0";"CHEMBL4416105";"Inhibition of GST-tagged human EGFR kinase domain (696 to 1022 residues) using poly(Glu, Tyr) 4:1 substrate incubated for 60 mins by kinase-Glo plus luminescent kinase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4414600";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL4521381";"";"0";"533.63";"2";"5.76";"78";"CN(C)C/C=C/C(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1";"IC50";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"14.66";"0.27";"2.06";"7.56";"0";"CHEMBL4416105";"Inhibition of GST-tagged human EGFR kinase domain (696 to 1022 residues) using poly(Glu, Tyr) 4:1 substrate incubated for 60 mins by kinase-Glo plus luminescent kinase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4414600";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL4565374";"";"0";"520.55";"2";"5.28";"76";"O=C(O)/C=C/C(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1";"IC50";"'='";"3059.0";"nM";"5.51";"";"";"UO_0000065";"10.59";"0.19";"0.23";"4.01";"0";"CHEMBL4416105";"Inhibition of GST-tagged human EGFR kinase domain (696 to 1022 residues) using poly(Glu, Tyr) 4:1 substrate incubated for 60 mins by kinase-Glo plus luminescent kinase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4414600";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL4583178";"";"0";"575.67";"2";"5.53";"81";"O=C(/C=C/CN1CCOCC1)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1";"IC50";"'='";"283.0";"nM";"6.55";"";"";"UO_0000065";"11.37";"0.21";"1.02";"5.81";"0";"CHEMBL4416106";"Inhibition of GST-tagged human EGFR kinase domain I858R/T790M mutant (696 to 1022 residues) using EGFR L858R/T790M substrate peptide incubated for 120 mins by kinase-Glo plus luminescent kinase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"P00533";"L858R,T790M";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4414600";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL4534719";"";"0";"492.60";"1";"6.30";"85";"C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)sc3ncnc(N[C@H](CO)c4ccccc4)c23)c1";"IC50";"'='";"17.8";"nM";"7.75";"";"";"UO_0000065";"15.73";"0.29";"1.45";"8.89";"0";"CHEMBL4416111";"Inhibition of GST-tagged human EGFR D770_N771insNPG mutant using poly(Glu, Tyr) 4:1 substrate incubated for 120 mins by kinase-Glo plus luminescent kinase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"UNDEFINED MUTATION";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4414600";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL4514452";"";"0";"460.54";"1";"6.85";"70";"C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](C)c4ccccc4)c23)c1";"IC50";"'='";"1.48";"nM";"8.83";"";"";"UO_0000065";"19.17";"0.34";"1.98";"11.03";"0";"CHEMBL4416111";"Inhibition of GST-tagged human EGFR D770_N771insNPG mutant using poly(Glu, Tyr) 4:1 substrate incubated for 120 mins by kinase-Glo plus luminescent kinase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"UNDEFINED MUTATION";"CHEMBL203";"Epidermal growth factor receptor erbB1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4414600";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
